Histogram of qualities:
0	100569
1	27196
2	1213
3	614
4	1531
5	6066
6	9891
7	13284
8	14671
9	16441
10	17998
11	14899
12	11832
13	10212
14	9978
15	9084
16	9058
17	7722
18	7116
19	6930
20	7061
21	6330
22	6207
23	5989
24	6490
25	7345
26	7439
27	7214
28	8040
29	10134
30	7660
31	6577
32	5746
33	5659
34	5246
35	4982
36	4971
37	5165
38	5211
39	5833
40	4969
41	5227
42	5516
43	9562
44	5276
45	6529
46	7550
47	12057
48	18150
49	6544
50	12034
51	9328
52	74114
53	9538
54	12083
55	28442
56	66352
57	30445
58	6705
59	8060
60	9123
61	4139
62	4189
63	4746
64	3770
65	3763
66	4263
67	6036
68	3980
69	4412
70	4876
71	7925
72	5458
73	7651
74	3917
75	5737
76	6302
77	30554
78	10750
79	3865
80	55846
81	21235
82	4247
83	5093
84	4117
85	4146
86	4493
87	5068
88	5982
89	2918
90	2906
91	3163
92	4623
93	3506
94	2589
95	3674
96	7810
97	5269
98	2931
99	3527
100	4675
101	18429
102	5721
103	4906
104	11488
105	29373
106	14272
107	3760
108	3203
109	3064
110	2563
111	3759
112	5050
113	2711
114	2565
115	2951
116	3942
117	2693
118	2519
119	3122
120	4852
121	5056
122	3312
123	2690
124	3732
125	13067
126	4576
127	3781
128	7772
129	20116
130	9900
131	2160
132	3030
133	2657
134	2181
135	2357
136	2931
137	4098
138	1998
139	2240
140	3183
141	2192
142	2198
143	2530
144	3947
145	2904
146	3434
147	2595
148	1801
149	6319
150	8162
151	2899
152	5407
153	14099
154	7246
155	1743
156	2543
157	2405
158	1818
159	1884
160	2366
161	3701
162	1571
163	1582
164	2162
165	2275
166	2047
167	2120
168	3259
169	2535
170	2971
171	1912
172	1764
173	2426
174	7032
175	3729
176	1895
177	4009
178	14004
179	1540
180	2066
181	2259
182	1513
183	1589
184	2135
185	3132
186	1473
187	1410
188	1637
189	2171
190	1728
191	1536
192	1752
193	2846
194	2425
195	2227
196	1554
197	2049
198	5409
199	2456
200	2071
201	2999
202	7181
203	3929
204	1361
205	1883
206	1996
207	1266
208	1491
209	3062
210	1377
211	1284
212	1352
213	1866
214	1405
215	1442
216	1541
217	2218
218	2142
219	1703
220	1618
221	1725
222	4200
223	2116
224	1699
225	2343
226	5112
227	3029
228	1170
229	1671
230	1665
231	1222
232	1280
233	1442
234	2319
235	1171
236	1086
237	1360
238	1683
239	1317
240	1314
241	1824
242	1486
243	1764
244	1385
245	1183
246	2150
247	2582
248	1891
249	2068
250	3673
251	2396
252	1068
253	1429
254	1489
255	1118
256	1149
257	1301
258	1969
259	1090
260	1017
261	1091
262	1297
263	1213
264	1177
265	1148
266	1855
267	1472
268	1176
269	1156
270	1276
271	2437
272	1634
273	1186
274	1526
275	3581
276	996
277	1131
278	1439
279	1002
280	954
281	1160
282	1615
283	1002
284	903
285	1001
286	1201
287	1004
288	983
289	973
290	1224
291	1333
292	1238
293	955
294	1166
295	1879
296	1244
297	1128
298	1203
299	2185
300	1443
301	904
302	1064
303	1295
304	845
305	909
306	1534
307	863
308	899
309	814
310	1149
311	946
312	938
313	884
314	1065
315	978
316	1116
317	1013
318	912
319	1135
320	1540
321	915
322	1233
323	1717
324	1209
325	848
326	933
327	1036
328	871
329	832
330	862
331	1260
332	781
333	805
334	804
335	898
336	848
337	894
338	972
339	884
340	931
341	882
342	819
343	981
344	1097
345	999
346	1017
347	1302
348	1048
349	820
350	862
351	964
352	806
353	786
354	841
355	1057
356	711
357	712
358	741
359	861
360	719
361	766
362	788
363	924
364	854
365	817
366	755
367	814
368	1041
369	848
370	801
371	798
372	1098
373	850
374	745
375	780
376	829
377	684
378	768
379	889
380	699
381	636
382	677
383	771
384	727
385	665
386	708
387	751
388	733
389	762
390	721
391	797
392	810
393	797
394	702
395	712
396	864
397	749
398	654
399	755
400	846
401	640
402	684
403	811
404	673
405	610
406	645
407	662
408	714
409	633
410	687
411	685
412	672
413	656
414	636
415	665
416	742
417	800
418	688
419	755
420	766
421	629
422	592
423	699
424	707
425	611
426	612
427	647
428	767
429	605
430	605
431	630
432	650
433	628
434	596
435	610
436	603
437	651
438	627
439	645
440	608
441	668
442	682
443	600
444	616
445	662
446	563
447	590
448	670
449	648
450	572
451	586
452	630
453	595
454	607
455	610
456	640
457	614
458	569
459	597
460	603
461	551
462	593
463	569
464	612
465	622
466	575
467	574
468	595
469	601
470	599
471	563
472	560
473	590
474	603
475	543
476	636
477	562
478	539
479	573
480	553
481	545
482	606
483	557
484	549
485	553
486	533
487	539
488	564
489	547
490	566
491	542
492	592
493	558
494	568
495	478
496	591
497	599
498	513
499	571
500	545
501	579
502	535
503	533
504	543
505	523
506	557
507	547
508	562
509	521
510	504
511	539
512	533
513	504
514	512
515	493
516	494
517	557
518	508
519	436
520	554
521	558
522	497
523	476
524	518
525	493
526	480
527	488
528	493
529	475
530	493
531	522
532	503
533	514
534	482
535	519
536	487
537	508
538	565
539	518
540	485
541	502
542	498
543	481
544	506
545	488
546	506
547	482
548	464
549	496
550	465
551	467
552	475
553	508
554	457
555	472
556	517
557	491
558	465
559	460
560	503
561	468
562	473
563	437
564	510
565	450
566	450
567	473
568	466
569	442
570	448
571	495
572	475
573	467
574	480
575	456
576	466
577	452
578	438
579	441
580	441
581	479
582	455
583	472
584	448
585	434
586	505
587	489
588	451
589	449
590	392
591	484
592	461
593	435
594	417
595	471
596	455
597	500
598	437
599	444
600	452
601	441
602	410
603	427
604	472
605	419
606	387
607	433
608	461
609	473
610	453
611	420
612	424
613	401
614	439
615	446
616	446
617	455
618	418
619	432
620	440
621	421
622	428
623	401
624	406
625	400
626	401
627	426
628	412
629	429
630	459
631	401
632	406
633	426
634	442
635	444
636	421
637	431
638	428
639	437
640	376
641	463
642	417
643	430
644	425
645	417
646	444
647	391
648	420
649	403
650	451
651	418
652	405
653	436
654	402
655	448
656	435
657	413
658	416
659	414
660	420
661	428
662	427
663	412
664	432
665	382
666	400
667	396
668	427
669	381
670	433
671	425
672	392
673	414
674	407
675	385
676	405
677	412
678	417
679	397
680	393
681	408
682	385
683	375
684	443
685	416
686	396
687	385
688	391
689	375
690	420
691	331
692	384
693	407
694	375
695	403
696	376
697	417
698	405
699	421
700	397
701	381
702	374
703	381
704	392
705	378
706	398
707	392
708	381
709	394
710	366
711	400
712	387
713	385
714	349
715	428
716	368
717	356
718	413
719	365
720	410
721	373
722	382
723	425
724	393
725	390
726	374
727	383
728	410
729	368
730	403
731	387
732	399
733	402
734	360
735	355
736	404
737	383
738	389
739	342
740	371
741	361
742	358
743	354
744	407
745	380
746	379
747	351
748	363
749	377
750	390
751	361
752	342
753	387
754	345
755	348
756	346
757	352
758	391
759	338
760	364
761	350
762	353
763	354
764	355
765	358
766	367
767	364
768	368
769	342
770	331
771	355
772	389
773	354
774	339
775	344
776	374
777	373
778	339
779	367
780	364
781	371
782	379
783	329
784	369
785	354
786	353
787	348
788	334
789	345
790	332
791	342
792	344
793	359
794	336
795	346
796	358
797	363
798	359
799	345
800	338
801	322
802	330
803	342
804	353
805	321
806	342
807	350
808	355
809	340
810	385
811	336
812	334
813	332
814	318
815	347
816	352
817	334
818	317
819	345
820	375
821	331
822	350
823	340
824	357
825	332
826	311
827	336
828	377
829	347
830	335
831	371
832	347
833	318
834	357
835	354
836	338
837	361
838	369
839	309
840	324
841	342
842	323
843	328
844	367
845	333
846	319
847	366
848	334
849	356
850	330
851	326
852	359
853	345
854	356
855	302
856	291
857	269
858	360
859	336
860	347
861	348
862	348
863	351
864	344
865	348
866	322
867	338
868	332
869	333
870	314
871	308
872	311
873	320
874	351
875	345
876	364
877	315
878	338
879	327
880	307
881	321
882	338
883	362
884	330
885	311
886	325
887	314
888	332
889	301
890	319
891	326
892	320
893	333
894	307
895	317
896	320
897	328
898	328
899	325
900	314
901	292
902	320
903	288
904	333
905	315
906	302
907	301
908	322
909	351
910	322
911	316
912	320
913	329
914	343
915	324
916	365
917	327
918	306
919	328
920	324
921	320
922	318
923	319
924	298
925	317
926	326
927	325
928	333
929	315
930	332
931	311
932	339
933	295
934	320
935	312
936	293
937	287
938	313
939	341
940	351
941	327
942	328
943	305
944	313
945	322
946	317
947	292
948	312
949	309
950	291
951	307
952	305
953	313
954	336
955	325
956	289
957	315
958	318
959	323
960	308
961	295
962	306
963	332
964	324
965	306
966	286
967	294
968	318
969	327
970	309
971	336
972	301
973	316
974	344
975	298
976	331
977	294
978	297
979	332
980	314
981	301
982	320
983	293
984	289
985	340
986	339
987	270
988	334
989	311
990	303
991	273
992	300
993	312
994	288
995	283
996	296
997	260
998	310
999	316
1000	329
1001	316
1002	299
1003	302
1004	292
1005	297
1006	303
1007	295
1008	317
1009	275
1010	298
1011	272
1012	293
1013	311
1014	301
1015	299
1016	307
1017	317
1018	327
1019	298
1020	299
1021	292
1022	318
1023	309
1024	313
1025	317
1026	315
1027	303
1028	268
1029	290
1030	340
1031	323
1032	355
1033	314
