NW_006803970.1	7047778	334	0.898204	0.101796
NW_006803963.1	7040576	374	0.918449	0.0815508
NW_006803962.1	7040410	421	0.947743	0.0522565
NW_006803965.1	7019203	351	0.962963	0.037037
NW_006803964.1	6870668	395	0.805063	0.194937
NW_006803972.1	6824847	354	0.949153	0.0508475
NW_006803968.1	6757098	374	0.951872	0.0481283
NW_006803973.1	6747110	339	0.945428	0.0545723
NW_006803967.1	6735899	395	0.946835	0.0531646
NW_006803976.1	6642150	330	0.975758	0.0242424
NW_006803980.1	6640810	274	0.921533	0.0784672
NW_006803975.1	6537636	279	0.94086	0.0591398
NW_006803979.1	6513758	298	0.875839	0.124161
NW_006803988.1	6435606	55	0.936364	0.0636364
NW_006803981.1	6410400	266	0.885338	0.114662
NW_006803985.1	6363713	344	0.956395	0.0436047
NW_006803982.1	6325068	291	0.92268	0.0773196
NW_006803983.1	6281144	303	0.976898	0.0231023
NW_006803986.1	6227545	317	0.88959	0.11041
NW_006803994.1	6225493	242	0.952479	0.0475207
NW_006803978.1	6218029	359	0.972145	0.0278552
NW_006804001.1	6201864	271	0.933579	0.0664207
NW_006803984.1	6168038	296	0.961149	0.0388514
NW_006803987.1	5950936	307	0.97557	0.02443
NW_006804000.1	5933459	272	0.974265	0.0257353
NW_006803998.1	5921455	283	0.952297	0.0477032
NW_006803991.1	5866240	330	0.907576	0.0924242
NW_006804012.1	5828698	259	0.874517	0.125483
NW_006803992.1	5819575	269	0.925651	0.0743494
NW_006803989.1	5771992	325	0.956923	0.0430769
NW_006803993.1	5737579	289	0.918685	0.0813149
NW_006803999.1	5674860	307	0.899023	0.100977
NW_006803990.1	5657675	334	0.979042	0.0209581
NW_006803995.1	5648626	299	0.941472	0.0585284
NW_006804009.1	5641997	298	0.968121	0.0318792
NW_006804005.1	5580821	329	0.917933	0.0820669
NW_006803996.1	5578965	291	0.943299	0.056701
NW_006804003.1	5562966	294	0.933673	0.0663265
NW_006804002.1	5517860	245	0.942857	0.0571429
NW_006804006.1	5509936	287	0.961672	0.0383275
NW_006804007.1	5482813	288	0.939236	0.0607639
NW_006804025.1	5471478	197	0.969543	0.0304569
NW_006804008.1	5444215	272	0.931985	0.0680147
NW_006804004.1	5428602	271	0.928044	0.0719557
NW_006804013.1	5404564	220	0.975	0.025
NW_006804015.1	5367877	315	0.952381	0.047619
NW_006804024.1	5287603	266	0.979323	0.0206767
NW_006804017.1	5279227	234	0.946581	0.0534188
NW_006804039.1	5275028	223	0.959641	0.0403587
NW_006804019.1	5274054	242	0.954545	0.0454545
NW_006804011.1	5170307	289	0.946367	0.0536332
NW_006804016.1	5164150	297	0.885522	0.114478
NW_006804041.1	5146105	227	0.960352	0.0396476
NW_006804022.1	5126920	230	0.915217	0.0847826
NW_006804010.1	5100269	278	0.93705	0.0629496
NW_006804030.1	5094643	219	0.936073	0.0639269
NW_006804020.1	5055325	256	0.925781	0.0742188
NW_006804018.1	5040847	249	0.909639	0.0903614
NW_006804032.1	5028047	247	0.949393	0.0506073
NW_006804044.1	4977944	222	0.959459	0.0405405
NW_006804034.1	4966245	256	0.992188	0.0078125
NW_006804026.1	4964831	242	0.878099	0.121901
NW_006804037.1	4937009	182	0.958791	0.0412088
NW_006804031.1	4887329	235	0.904255	0.0957447
NW_006804021.1	4884892	287	0.921603	0.0783972
NW_006804055.1	4873195	223	0.977578	0.0224215
NW_006804068.1	4865127	177	0.991525	0.00847458
NW_006804027.1	4853444	231	0.967532	0.0324675
NW_006804038.1	4841617	240	0.939583	0.0604167
NW_006804035.1	4827078	204	0.970588	0.0294118
NW_006804033.1	4795302	274	0.948905	0.0510949
NW_006804028.1	4757838	245	0.946939	0.0530612
NW_006804029.1	4740494	246	0.96748	0.0325203
NW_006804040.1	4725648	249	0.905622	0.0943775
NW_006804042.1	4714655	246	0.973577	0.0264228
NW_006804050.1	4689754	206	0.927184	0.0728155
NW_006804036.1	4659551	236	0.885593	0.114407
NW_006804023.1	4655850	300	0.94	0.06
NW_006804054.1	4625766	207	0.84058	0.15942
NW_006804060.1	4622734	269	0.942379	0.0576208
NW_006804046.1	4609931	256	0.970703	0.0292969
NW_006804047.1	4579690	278	0.868705	0.131295
NW_006804045.1	4579337	224	0.888393	0.111607
NW_006804058.1	4574935	238	0.909664	0.0903361
NW_006804067.1	4570646	182	0.96978	0.0302198
NW_006804057.1	4568660	200	0.9625	0.0375
NW_006804069.1	4553495	222	0.959459	0.0405405
NW_006804051.1	4520876	263	0.912548	0.0874525
NW_006804049.1	4495082	255	0.868627	0.131373
NW_006804066.1	4494935	244	0.94877	0.0512295
NW_006804043.1	4493349	225	0.931111	0.0688889
NW_006804056.1	4474099	208	0.935096	0.0649038
NW_006804085.1	4452468	150	0.946667	0.0533333
NW_006804065.1	4448310	223	0.970852	0.029148
NW_006804053.1	4430858	234	0.846154	0.153846
NW_006804102.1	4411926	158	0.927215	0.0727848
NW_006804061.1	4410206	231	0.904762	0.0952381
NW_006804059.1	4389921	239	0.951883	0.0481172
NW_006804064.1	4383229	248	0.905242	0.0947581
NW_006804075.1	4334724	232	0.907328	0.0926724
NW_006804071.1	4324897	208	0.944712	0.0552885
NW_006804048.1	4315942	227	0.96696	0.0330396
NW_006804078.1	4307415	199	0.967337	0.0326633
NW_006804052.1	4282046	252	0.994048	0.00595238
NW_006804080.1	4267478	193	0.896373	0.103627
NW_006804097.1	4196717	193	0.937824	0.0621762
NW_006804131.1	4173102	129	0.968992	0.0310078
NW_006804082.1	4163646	240	0.925	0.075
NW_006804079.1	4155645	268	0.927239	0.0727612
NW_006804083.1	4154498	239	0.941423	0.0585774
NW_006804063.1	4147203	191	0.945026	0.0549738
NW_006804073.1	4145987	236	0.887712	0.112288
NW_006804074.1	4132703	227	0.909692	0.0903084
NW_006804084.1	4127105	217	0.891705	0.108295
NW_006804089.1	4123509	203	0.985222	0.0147783
NW_006804081.1	4112470	217	0.87788	0.12212
NW_006804115.1	4106614	140	0.928571	0.0714286
NW_006804077.1	4102096	210	0.971429	0.0285714
NW_006804103.1	4099472	157	0.920382	0.0796178
NW_006804092.1	4097414	173	0.855491	0.144509
NW_006804076.1	4092782	193	0.989637	0.0103627
NW_006804113.1	4090460	189	0.936508	0.0634921
NW_006804108.1	4084084	200	0.905	0.095
NW_006804093.1	4056410	205	0.973171	0.0268293
NW_006804105.1	4052667	204	0.92402	0.0759804
NW_006804095.1	4048373	198	0.964646	0.0353535
NW_006804096.1	4035765	243	0.866255	0.133745
NW_006804072.1	4002559	204	0.968137	0.0318627
NW_006804109.1	3992674	182	0.881868	0.118132
NW_006804098.1	3970988	171	0.953216	0.0467836
NW_006804087.1	3911846	216	0.902778	0.0972222
NW_006804094.1	3891508	202	0.950495	0.049505
NW_006804070.1	3888690	226	0.957965	0.0420354
NW_006804090.1	3867666	215	0.84186	0.15814
NW_006804086.1	3864798	192	0.898438	0.101562
NW_006804104.1	3862892	211	0.985782	0.014218
NW_006804101.1	3854897	202	0.883663	0.116337
NW_006804099.1	3846603	215	0.855814	0.144186
NW_006804091.1	3832394	240	0.933333	0.0666667
NW_006804116.1	3825839	217	0.988479	0.0115207
NW_006804120.1	3815976	203	0.980296	0.0197044
NW_006804106.1	3811349	218	0.979358	0.0206422
NW_006804100.1	3806751	186	0.951613	0.0483871
NW_006804129.1	3800751	182	0.906593	0.0934066
NW_006804110.1	3796687	209	0.925837	0.0741627
NW_006804128.1	3794563	152	0.858553	0.141447
NW_006804137.1	3787388	145	0.962069	0.037931
NW_006804158.1	3778498	141	0.98227	0.0177305
NW_006804122.1	3746410	209	0.921053	0.0789474
NW_006804112.1	3744897	175	0.962857	0.0371429
NW_006804088.1	3734931	216	0.979167	0.0208333
NW_006804134.1	3728043	153	0.944444	0.0555556
NW_006804125.1	3693519	183	0.953552	0.0464481
NW_006804118.1	3676426	195	0.912821	0.0871795
NW_006804119.1	3672755	193	0.958549	0.0414508
NW_006804117.1	3652305	180	0.961111	0.0388889
NW_006804126.1	3645599	212	0.90566	0.0943396
NW_006804111.1	3634003	205	0.926829	0.0731707
NW_006804132.1	3628845	167	0.904192	0.0958084
NW_006804141.1	3626303	142	0.908451	0.0915493
NW_006804140.1	3604113	154	0.974026	0.025974
NW_006804163.1	3586785	141	0.904255	0.0957447
NW_006804127.1	3582855	216	0.888889	0.111111
NW_006804107.1	3571822	172	0.985465	0.0145349
NW_006804123.1	3549253	187	0.863636	0.136364
NW_006804124.1	3543476	199	0.924623	0.0753769
NW_006804114.1	3542347	176	0.940341	0.0596591
NW_006804138.1	3519579	182	0.906593	0.0934066
NW_006804143.1	3518986	183	0.934426	0.0655738
NW_006804154.1	3515684	168	0.9375	0.0625
NW_006804139.1	3482710	176	0.795455	0.204545
NW_006804149.1	3478930	172	0.909884	0.0901163
NW_006804146.1	3477811	171	0.894737	0.105263
NW_006804136.1	3475749	183	0.904372	0.0956284
NW_006804169.1	3467664	155	0.874194	0.125806
NW_006804164.1	3446605	164	0.996951	0.00304878
NW_006804133.1	3442183	165	0.942424	0.0575758
NW_006804166.1	3439781	155	0.970968	0.0290323
NW_006804171.1	3401873	183	0.898907	0.101093
NW_006804142.1	3396209	168	0.967262	0.0327381
NW_006804188.1	3393053	171	0.988304	0.0116959
NW_006804151.1	3389995	179	0.910615	0.0893855
NW_006804172.1	3388313	140	0.882143	0.117857
NW_006804168.1	3387797	145	0.968966	0.0310345
NW_006804135.1	3344524	160	0.984375	0.015625
NW_006804190.1	3337377	171	0.856725	0.143275
NW_006804181.1	3321556	168	0.919643	0.0803571
NW_006804152.1	3319147	179	0.963687	0.0363128
NW_006804156.1	3316568	166	0.975904	0.0240964
NW_006804207.1	3309238	121	0.88843	0.11157
NW_006804150.1	3306180	201	0.932836	0.0671642
NW_006804145.1	3305530	186	0.948925	0.0510753
NW_006804148.1	3304356	187	0.957219	0.0427807
NW_006804130.1	3295478	178	0.952247	0.0477528
NW_006804144.1	3288357	184	0.978261	0.0217391
NW_006804159.1	3281934	194	0.971649	0.0283505
NW_006804147.1	3271262	167	0.979042	0.0209581
NW_006804161.1	3267260	176	0.920455	0.0795455
NW_006804177.1	3264618	157	0.735669	0.264331
NW_006804170.1	3261327	163	0.944785	0.0552147
NW_006804174.1	3261265	120	0.958333	0.0416667
NW_006804178.1	3259565	97	0.902062	0.0979381
NW_006804214.1	3236689	179	0.963687	0.0363128
NW_006804155.1	3226626	187	0.957219	0.0427807
NW_006804192.1	3226106	141	0.950355	0.0496454
NW_006804220.1	3208989	137	0.974453	0.0255474
NW_006804182.1	3186329	152	0.976974	0.0230263
NW_006804153.1	3181650	195	0.920513	0.0794872
NW_006804185.1	3178935	139	0.978417	0.0215827
NW_006804175.1	3173816	190	0.942105	0.0578947
NW_006804160.1	3172597	171	0.894737	0.105263
NW_006804187.1	3171388	145	0.965517	0.0344828
NW_006804180.1	3161904	134	0.925373	0.0746269
NW_006804179.1	3161840	153	0.934641	0.0653595
NW_006804215.1	3150544	132	1	0
NW_006804165.1	3142548	144	0.972222	0.0277778
NW_006804191.1	3140844	116	0.99569	0.00431034
NW_006804213.1	3137816	131	0.935115	0.0648855
NW_006804184.1	3133840	152	0.930921	0.0690789
NW_006804203.1	3132381	116	0.896552	0.103448
NW_006804162.1	3128259	166	0.704819	0.295181
NW_006804201.1	3127307	132	0.965909	0.0340909
NW_006804196.1	3065578	177	0.920904	0.079096
NW_006804183.1	3065335	129	0.992248	0.00775194
NW_006804173.1	3058461	157	0.942675	0.0573248
NW_006804176.1	3046469	178	0.963483	0.0365169
NW_006804208.1	3044022	167	0.94012	0.0598802
NW_006804197.1	3036830	197	0.944162	0.0558376
NW_006804200.1	3029943	155	0.925806	0.0741935
NW_006804186.1	3005731	171	0.967836	0.0321637
NW_006804212.1	3005367	135	0.888889	0.111111
NW_006804218.1	2992542	143	0.972028	0.027972
NW_006804194.1	2985492	149	0.909396	0.090604
NW_006804223.1	2976365	158	0.920886	0.0791139
NW_006804195.1	2973536	174	0.913793	0.0862069
NW_006804206.1	2971679	170	0.935294	0.0647059
NW_006804189.1	2970403	145	0.855172	0.144828
NW_006804193.1	2957070	162	0.888889	0.111111
NW_006804236.1	2947708	115	0.965217	0.0347826
NW_006804209.1	2937124	126	0.956349	0.0436508
NW_006804230.1	2919515	108	0.777778	0.222222
NW_006804226.1	2910740	147	0.938776	0.0612245
NW_006804238.1	2890720	117	0.970085	0.0299145
NW_006804268.1	2876217	90	0.872222	0.127778
NW_006804219.1	2875553	134	0.932836	0.0671642
NW_006804222.1	2859429	139	0.978417	0.0215827
NW_006804210.1	2858093	101	0.881188	0.118812
NW_006804202.1	2854765	173	0.936416	0.0635838
NW_006804233.1	2846714	130	0.976923	0.0230769
NW_006804239.1	2843171	113	0.915929	0.0840708
NW_006804221.1	2840559	158	0.933544	0.0664557
NW_006804199.1	2836868	177	0.923729	0.0762712
NW_006804245.1	2833193	107	0.939252	0.0607477
NW_006804229.1	2821960	124	0.959677	0.0403226
NW_006804198.1	2815837	131	0.954198	0.0458015
NW_006804235.1	2811732	125	0.86	0.14
NW_006804231.1	2802114	132	0.977273	0.0227273
NW_006804204.1	2795342	144	0.96875	0.03125
NW_006804234.1	2783267	127	0.885827	0.114173
NW_006804265.1	2779349	140	0.921429	0.0785714
NW_006804286.1	2766912	98	0.994898	0.00510204
NW_006804254.1	2757948	91	0.884615	0.115385
NW_006804217.1	2755950	152	0.973684	0.0263158
NW_006804246.1	2751415	115	0.934783	0.0652174
NW_006804232.1	2730153	113	0.995575	0.00442478
NW_006804228.1	2727943	141	0.968085	0.0319149
NW_006804216.1	2716689	149	0.963087	0.0369128
NW_006804263.1	2713550	135	0.874074	0.125926
NW_006804237.1	2712090	148	0.885135	0.114865
NW_006804244.1	2696603	119	0.844538	0.155462
NW_006804275.1	2675281	104	0.884615	0.115385
NW_006804258.1	2667251	115	0.965217	0.0347826
NW_006804287.1	2647273	111	0.990991	0.00900901
NW_006804243.1	2640592	128	0.863281	0.136719
NW_006804224.1	2640183	147	0.969388	0.0306122
NW_006804259.1	2631845	116	0.935345	0.0646552
NW_006804278.1	2625232	158	0.939873	0.0601266
NW_006804247.1	2624454	129	0.988372	0.0116279
NW_006804280.1	2623652	112	0.946429	0.0535714
NW_006804227.1	2616713	145	0.906897	0.0931034
NW_006804242.1	2615794	129	0.922481	0.0775194
NW_006804250.1	2613624	129	0.910853	0.0891473
NW_006804225.1	2607747	126	0.996032	0.00396825
NW_006804274.1	2602372	117	0.863248	0.136752
NW_006804251.1	2595276	134	0.891791	0.108209
NW_006804267.1	2584769	115	0.934783	0.0652174
NW_006804253.1	2583887	131	0.778626	0.221374
NW_006804241.1	2555784	135	0.981481	0.0185185
NW_006804262.1	2552696	132	0.984848	0.0151515
NW_006804276.1	2544244	119	0.987395	0.012605
NW_006804249.1	2542336	142	0.933099	0.0669014
NW_006804282.1	2533937	124	0.987903	0.0120968
NW_006804317.1	2530079	109	0.940367	0.059633
NW_006804240.1	2527398	145	0.962069	0.037931
NW_006804343.1	2517214	101	0.940594	0.0594059
NW_006804281.1	2513853	110	1	0
NW_006804283.1	2509227	117	0.982906	0.017094
NW_006804252.1	2501988	143	0.898601	0.101399
NW_006804293.1	2492875	102	0.897059	0.102941
NW_006804333.1	2485173	90	0.95	0.05
NW_006804323.1	2472714	89	0.865169	0.134831
NW_006804288.1	2472481	122	0.922131	0.0778689
NW_006804261.1	2461381	132	0.92803	0.0719697
NW_006804248.1	2460278	145	0.955172	0.0448276
NW_006804295.1	2457121	120	0.9375	0.0625
NW_006804319.1	2457091	121	0.942149	0.0578512
NW_006804271.1	2454385	91	0.912088	0.0879121
NW_006804277.1	2452911	105	0.904762	0.0952381
NW_006804256.1	2449249	132	0.954545	0.0454545
NW_006804260.1	2434499	125	0.908	0.092
NW_006804311.1	2427621	119	0.848739	0.151261
NW_006804279.1	2419616	135	0.885185	0.114815
NW_006804292.1	2413213	84	0.952381	0.047619
NW_006804294.1	2405173	106	0.806604	0.193396
NW_006804301.1	2401076	108	1	0
NW_006804308.1	2385026	124	0.834677	0.165323
NW_006804310.1	2370406	99	0.969697	0.030303
NW_006804285.1	2366213	111	0.977477	0.0225225
NW_006804330.1	2362305	107	0.962617	0.0373832
NW_006804328.1	2355328	84	0.904762	0.0952381
NW_006804300.1	2355257	104	1	0
NW_006804303.1	2352794	82	0.993902	0.00609756
NW_006804269.1	2350953	119	0.928571	0.0714286
NW_006804306.1	2349400	77	0.987013	0.012987
NW_006804270.1	2345083	125	0.884	0.116
NW_006804307.1	2343365	85	0.923529	0.0764706
NW_006804273.1	2340943	125	0.98	0.02
NW_006804314.1	2320607	101	0.930693	0.0693069
NW_006804257.1	2320307	132	0.916667	0.0833333
NW_006804320.1	2310555	107	0.911215	0.088785
NW_006804315.1	2303921	103	0.932039	0.0679612
NW_006804272.1	2296957	123	0.939024	0.0609756
NW_006804299.1	2290843	108	0.847222	0.152778
NW_006804284.1	2285863	120	0.941667	0.0583333
NW_006804326.1	2280021	99	0.853535	0.146465
NW_006804312.1	2276017	116	0.939655	0.0603448
NW_006804297.1	2270203	121	0.954545	0.0454545
NW_006804321.1	2250318	105	0.990476	0.00952381
NW_006804337.1	2244224	82	0.737805	0.262195
NW_006804298.1	2229203	126	0.845238	0.154762
NW_006804329.1	2223773	98	0.790816	0.209184
NW_006804327.1	2183755	121	0.797521	0.202479
NW_006804352.1	2178968	120	1	0
NW_006804302.1	2177588	128	0.9375	0.0625
NW_006804325.1	2174813	100	0.88	0.12
NW_006804309.1	2171378	139	0.902878	0.0971223
NW_006804290.1	2170598	119	0.878151	0.121849
NW_006804363.1	2165802	115	0.973913	0.026087
NW_006804324.1	2162370	142	0.933099	0.0669014
NW_006804305.1	2157022	138	1	0
NW_006804313.1	2150611	87	0.885057	0.114943
NW_006804338.1	2134662	100	0.87	0.13
NW_006804318.1	2130165	110	0.913636	0.0863636
NW_006804380.1	2129604	84	0.732143	0.267857
NW_006804322.1	2126882	109	0.986239	0.0137615
NW_006804344.1	2125042	105	0.97619	0.0238095
NW_006804296.1	2124865	113	0.933628	0.0663717
NW_006804331.1	2117304	105	0.890476	0.109524
NW_006804304.1	2110238	133	0.928571	0.0714286
NW_006804334.1	2100117	81	0.475309	0.524691
NW_006804347.1	2095745	83	0.855422	0.144578
NW_006804340.1	2091939	100	0.845	0.155
NW_006804342.1	2082361	124	0.875	0.125
NW_006804341.1	2079112	114	0.934211	0.0657895
NW_006804357.1	2078600	69	0.978261	0.0217391
NW_006804355.1	2066926	87	0.925287	0.0747126
NW_006804375.1	2066264	98	0.862245	0.137755
NW_006804365.1	2055734	94	0.904255	0.0957447
NW_006804349.1	2053017	110	0.918182	0.0818182
NW_006804332.1	2050159	131	0.984733	0.0152672
NW_006804384.1	2046973	75	1	0
NW_006804369.1	2046506	113	0.933628	0.0663717
NW_006804348.1	2042364	89	0.651685	0.348315
NW_006804346.1	2041216	91	0.934066	0.0659341
NW_006804335.1	2039319	140	0.914286	0.0857143
NW_006804364.1	2030139	98	0.913265	0.0867347
NW_006804358.1	2021503	92	0.853261	0.146739
NW_006804368.1	2018484	94	0.962766	0.037234
NW_006804382.1	2015852	86	0.982558	0.0174419
NW_006804370.1	2009964	102	0.828431	0.171569
NW_006804378.1	1996730	108	0.981481	0.0185185
NW_006804385.1	1992156	74	0.945946	0.0540541
NW_006804353.1	1990306	100	0.85	0.15
NW_006804336.1	1987155	116	1	0
NW_006804362.1	1983441	90	0.905556	0.0944444
NW_006804399.1	1978113	98	0.892857	0.107143
NW_006804359.1	1974671	87	0.850575	0.149425
NW_006804400.1	1972684	76	0.980263	0.0197368
NW_006804373.1	1971091	92	1	0
NW_006804345.1	1968828	107	0.892523	0.107477
NW_006804387.1	1956152	101	0.910891	0.0891089
NW_006804376.1	1954138	92	0.961957	0.0380435
NW_006804450.1	1948865	59	1	0
NW_006804367.1	1947472	117	0.923077	0.0769231
NW_006804408.1	1947008	100	0.875	0.125
NW_006804339.1	1945985	100	0.935	0.065
NW_006804456.1	1942299	50	0.98	0.02
NW_006804351.1	1935986	118	0.754237	0.245763
NW_006804398.1	1930287	82	0.969512	0.0304878
NW_006804360.1	1929386	126	0.988095	0.0119048
NW_006804420.1	1927250	69	0.927536	0.0724638
NW_006804371.1	1927123	100	0.975	0.025
NW_006804383.1	1920915	102	1	0
NW_006804356.1	1920724	110	1	0
NW_006804366.1	1915427	99	0.974747	0.0252525
NW_006804402.1	1914484	77	0.831169	0.168831
NW_006804388.1	1911982	81	0.969136	0.0308642
NW_006804413.1	1905817	82	0.939024	0.0609756
NW_006804377.1	1897075	99	0.929293	0.0707071
NW_006804437.1	1893716	69	0.992754	0.00724638
NW_006804407.1	1888356	77	0.954545	0.0454545
NW_006804428.1	1871984	70	0.871429	0.128571
NW_006804379.1	1866031	121	0.942149	0.0578512
NW_006804481.1	1852406	79	0.936709	0.0632911
NW_006804374.1	1846650	97	0.974227	0.0257732
NW_006804372.1	1823290	108	0.939815	0.0601852
NW_006804412.1	1818937	83	0.975904	0.0240964
NW_006804439.1	1816284	66	1	0
NW_006804393.1	1815431	82	0.847561	0.152439
NW_006804430.1	1811819	69	0.818841	0.181159
NW_006804403.1	1811377	94	0.93617	0.0638298
NW_006804462.1	1798033	51	0.764706	0.235294
NW_006804391.1	1796374	99	0.924242	0.0757576
NW_006804415.1	1794874	86	0.982558	0.0174419
NW_006804389.1	1793484	92	0.902174	0.0978261
NW_006804441.1	1787047	85	0.970588	0.0294118
NW_006804423.1	1783259	86	0.80814	0.19186
NW_006804478.1	1782725	51	1	0
NW_006804431.1	1782304	100	0.92	0.08
NW_006804405.1	1773018	97	0.989691	0.0103093
NW_006804421.1	1772498	78	0.852564	0.147436
NW_006804381.1	1769047	108	1	0
NW_006804417.1	1765871	99	0.878788	0.121212
NW_006804409.1	1759943	96	0.953125	0.046875
NW_006804386.1	1759938	91	0.950549	0.0494505
NW_006804449.1	1757820	73	0.938356	0.0616438
NW_006804394.1	1756758	87	1	0
NW_006804424.1	1755529	88	0.948864	0.0511364
NW_006804416.1	1753640	89	0.94382	0.0561798
NW_006804419.1	1750455	98	0.94898	0.0510204
NW_006804464.1	1749426	72	0.9375	0.0625
NW_006804445.1	1738461	81	0.932099	0.0679012
NW_006804455.1	1735258	94	0.978723	0.0212766
NW_006804396.1	1730907	80	0.9875	0.0125
NW_006804438.1	1727584	71	1	0
NW_006804434.1	1720091	88	0.926136	0.0738636
NW_006804426.1	1718272	84	0.85119	0.14881
NW_006804451.1	1711785	82	0.914634	0.0853659
NW_006804446.1	1708744	70	0.921429	0.0785714
NW_006804468.1	1707536	67	0.977612	0.0223881
NW_006804470.1	1705473	65	1	0
NW_006804523.1	1705411	61	0.868852	0.131148
NW_006804427.1	1692080	83	0.86747	0.13253
NW_006804429.1	1692058	81	0.808642	0.191358
NW_006804447.1	1689290	83	0.843373	0.156627
NW_006804477.1	1686116	88	0.585227	0.414773
NW_006804432.1	1677338	68	1	0
NW_006804542.1	1674955	60	0.975	0.025
NW_006804458.1	1666285	72	0.902778	0.0972222
NW_006804461.1	1665627	92	0.951087	0.048913
NW_006804460.1	1665055	66	0.939394	0.0606061
NW_006804410.1	1664670	99	0.939394	0.0606061
NW_006804493.1	1660213	53	0.886792	0.113208
NW_006804494.1	1654313	51	1	0
NW_006804485.1	1654020	96	0.9375	0.0625
NW_006804503.1	1649027	74	0.945946	0.0540541
NW_006804436.1	1647453	91	0.818681	0.181319
NW_006804443.1	1641246	62	0.935484	0.0645161
NW_006804474.1	1639005	57	0.824561	0.175439
NW_006804522.1	1634974	54	0.944444	0.0555556
NW_006804476.1	1628132	78	0.955128	0.0448718
NW_006804452.1	1625462	70	0.985714	0.0142857
NW_006804435.1	1624990	95	0.942105	0.0578947
NW_006804422.1	1623939	82	0.969512	0.0304878
NW_006804510.1	1623729	51	0.921569	0.0784314
NW_006804472.1	1619575	70	0.957143	0.0428571
NW_006804490.1	1619276	55	0.936364	0.0636364
NW_006804465.1	1615708	67	0.925373	0.0746269
NW_006804546.1	1607952	61	1	0
NW_006804457.1	1606273	78	0.948718	0.0512821
NW_006804459.1	1605302	79	0.987342	0.0126582
NW_006804489.1	1605110	53	1	0
NW_006804442.1	1602396	54	0.962963	0.037037
NW_006804425.1	1599012	88	0.886364	0.113636
NW_006804473.1	1596736	100	0.975	0.025
NW_006804479.1	1594741	81	0.814815	0.185185
NW_006804433.1	1593535	98	0.908163	0.0918367
NW_006804448.1	1586369	96	0.864583	0.135417
NW_006804486.1	1584452	83	0.915663	0.0843373
NW_006804509.1	1583489	79	0.867089	0.132911
NW_006804480.1	1576051	64	0.914062	0.0859375
NW_006804444.1	1575187	88	0.886364	0.113636
NW_006804414.1	1571046	87	0.902299	0.0977011
NW_006804453.1	1564353	76	0.980263	0.0197368
NW_006804502.1	1558231	67	0.910448	0.0895522
NW_006804491.1	1558046	78	0.679487	0.320513
NW_006804500.1	1549897	87	0.965517	0.0344828
NW_006804454.1	1544090	69	0.898551	0.101449
NW_006804483.1	1543455	54	0.925926	0.0740741
NW_006804466.1	1542023	89	0.876404	0.123596
NW_006804467.1	1534773	66	0.818182	0.181818
NW_006804475.1	1533843	105	0.957143	0.0428571
NW_006804513.1	1521977	88	0.795455	0.204545
NW_006804463.1	1521647	68	0.992647	0.00735294
NW_006804516.1	1518171	64	0.882812	0.117188
NW_006804482.1	1511819	83	0.759036	0.240964
NW_006804532.1	1511513	50	0.78	0.22
NW_006804527.1	1508316	84	1	0
NW_006804520.1	1507299	72	0.805556	0.194444
NW_006804499.1	1506213	89	1	0
