#D	f_hom	f_d	f_dM
0.0815095017966401 0.0126992940085374 0.00900451971177979 0.00903771536070912
0.146746807735055 0.0251960734252524 0.0175817600361652 0.0175073055099255
0.082647748200012 0.0128323836899734 0.00911317388306761 0.00914804100530342
0.169872841195021 0.0305533896294865 0.0217626005146276 0.0223741764339345
0.11399506269134 0.0185841713397626 0.0134616131646189 0.0139689297419902
0.173213875536931 0.0310467331664546 0.0220390790473487 0.0228125655546867
0.116309154895415 0.0189024933389703 0.0136514216021012 0.0142607749740223
0.171240075972683 0.0307019192348269 0.0217823638088264 0.0225378650903892
0.114521144399304 0.0186051420099462 0.0134290371764275 0.014013929378528
0.174909462930179 0.0312953295760649 0.0222532621825653 0.0230442258623324
0.117640721503909 0.0190740192725414 0.0137964708451438 0.0144161108085897
0.147800355918064 0.0256468076233589 0.0179217194770599 0.0179721190330468
0.0852020554488759 0.0133640641719442 0.00950593910171388 0.00961537792915844
0.172329075231353 0.0310102648321475 0.0220302555790232 0.022738282506369
0.116561724381241 0.0190388612636377 0.0137554433022923 0.0143278059585779
0.148498728029299 0.0258246636797716 0.0180858513052634 0.018132895364055
0.0856302224635559 0.0134659427988109 0.00960045949290725 0.00970371991651995
0.173371189120024 0.0311704321310187 0.0221406826933378 0.0228395987474468
0.115927872267915 0.0188729050214694 0.0136361233812852 0.014190509422951
0.169189157125114 0.0301436522761037 0.0213473374579598 0.0219426746932494
0.110406361260375 0.0178224779627712 0.0128412804070633 0.0133172213340232
0.171220325878782 0.0306853310437683 0.0218190906417687 0.022516396494181
0.114898257040016 0.0186604736690452 0.0134964800224492 0.0140532341792838
0.170929752413899 0.0307085833686992 0.021791343365045 0.0225741480451476
0.113673678554288 0.0185067428844731 0.0133595299993157 0.0139669813477892
0.149405024832635 0.0259683206558187 0.0181663274868372 0.0182648535115196
0.0866976025054064 0.0136198182560564 0.00969761136806521 0.00983361853711035
0.171609740671711 0.0308361299099163 0.0219359016866369 0.022602682972707
0.115335947149706 0.0187734606288576 0.0135830246780541 0.0141186526458941
0.171153777909295 0.0307140997211897 0.0218194949001097 0.0224513932927929
0.114417091321945 0.0185839921074796 0.0134326132777416 0.0139404777589271
0.175012411974064 0.0313468419387007 0.0222358606490442 0.0230296960730996
0.117830221618044 0.0191356238740844 0.0138071348580554 0.0144311201905831
0.144489943294771 0.0251465181109448 0.0175987616577239 0.0176005387763366
0.0817036355139312 0.0128520919849217 0.00915457002822361 0.00923044375729556
0.174884440712873 0.0313590935018812 0.022268040869267 0.0230026867822119
0.117794286603061 0.0191574141399442 0.0138367863087832 0.0144200008879664
0.175612677526217 0.0315768047166033 0.0224349354422688 0.0231447621108967
0.117298904637257 0.01909994358649 0.0138066991548383 0.0143653052210958
0.171823173318194 0.0308987629893269 0.0219548947108661 0.0226213492717477
0.115339077806673 0.0187948356381393 0.0135865584724536 0.0141186733537043
0.174248318642793 0.0312590688821649 0.022229249431614 0.0229947194801735
0.117198955725026 0.0190672210356662 0.0137924530267951 0.0143990386330982
0.171588795312472 0.0308155830238246 0.0219041219254556 0.0225274084663579
0.114009862802502 0.0185412833938956 0.0134057627854268 0.0139069534399995
0.167923989417633 0.030022670975399 0.021289870465004 0.0218009064211362
0.109575388907658 0.0177259702584879 0.0127862323646131 0.0132071620235197
0.168018051093563 0.0299060576915881 0.021180701565177 0.0217534233265571
0.109326688676356 0.017619102911539 0.0126963312405012 0.0131605712303673
0.17130273001003 0.0307762185284364 0.0218485097519857 0.0225773698037275
0.113887538712781 0.0185415968554416 0.0133914770061175 0.0139662153011996
0.173262919559858 0.031159287437138 0.0221223305891236 0.0228699476730266
0.116900032740737 0.0190623930222095 0.0137667505071903 0.0143633328971298
0.173945373853919 0.0312850228601743 0.0222525482224951 0.0229613965239552
0.11788791390788 0.0192367027517403 0.0139156177636336 0.0144907120097302
0.174899550108656 0.0314117971934043 0.022314506949051 0.0230641014562951
0.116664873844358 0.0189903888246688 0.013725068308521 0.0143152030328523
0.17371711765377 0.0312403623293098 0.0222671427890774 0.0229146144112374
0.116240682044596 0.0189257242216554 0.013723832968825 0.0142467288491159
0.146903603183113 0.0255699696533799 0.0178823429141945 0.0179229928664522
0.0847740864701475 0.0133550868510415 0.00950607657680451 0.0096078063362367
0.144475169272244 0.0251682011214555 0.0176016310564854 0.0176357767572192
0.082982793630944 0.0130835187922374 0.00931256596496267 0.0094099007869011
0.143504734721589 0.0249812953085595 0.0174614420942828 0.0174626218336454
0.0813416154741748 0.0127935944167927 0.00910368698095636 0.00917581012037491
0.167445112986935 0.0297646625797819 0.0211113209477229 0.021611793090496
0.108755774787871 0.0174880292233135 0.0126173413196028 0.0130330354664173
0.148310132399554 0.025743834864795 0.0179811866079827 0.0181000162336095
0.0870975819753251 0.0136908771502529 0.00973210787414887 0.00988172118384328
0.171208699360869 0.0307408538585644 0.0218094690880145 0.0225416502747234
0.114579892350216 0.0186471693167823 0.0134592640943322 0.0140426775668282
0.145356126106416 0.0249830497093333 0.0174447576888505 0.0173257190808638
0.0811125006665012 0.0125993738109091 0.00895483032142697 0.00896410658204408
0.173517547844142 0.0312128845299421 0.0221934670948267 0.0228910760745275
0.116991845685008 0.0190831646170304 0.0138020502373704 0.0143674735123234
0.174800780033346 0.031359910292255 0.0222495025977981 0.0229755001247367
0.116333239017556 0.0188874802903737 0.0136339273671504 0.0142024795071867
0.144367069365271 0.0250842618138696 0.0175678810242002 0.0175983277909959
0.0815796838568438 0.0128181333138901 0.00913702832237719 0.00923205869818051
0.168970533348576 0.0301209627037799 0.0212932513456398 0.0218745949840979
0.110528792517203 0.0178235174059577 0.0128195849491788 0.0132785125253558
0.172836909166333 0.0309616559803122 0.0219835174998306 0.0227890780000994
0.115278889235665 0.0187113474850073 0.0135159945063334 0.014137154356799
0.171447845068369 0.0307864521882634 0.0218795671792279 0.0226128101782975
0.114029518090273 0.0185575015288257 0.0134169918618418 0.0139901906290171
0.168860028257313 0.0301122125105469 0.0213448965894993 0.0219181559009656
0.110332140696421 0.0178304344861648 0.0128568519455227 0.0133197668402894
0.146952238358653 0.0255855670866806 0.0178925092460425 0.0179589211995238
0.0838486124842448 0.0132114558005733 0.00940291777909201 0.00952412341581689
0.167389144033892 0.0297709086727581 0.0210654238001905 0.0216212335125795
0.109772706646258 0.0176821230979343 0.0127257191760486 0.0131745561491003
0.150601344125734 0.0261268938308894 0.0182693856021775 0.018350424218796
0.0873370749714602 0.013713895311772 0.00975992441966628 0.00989038169090801
0.145906473527659 0.0250551482756051 0.0174777410753756 0.0173741011002067
0.0822215638952037 0.012771306668226 0.00906653997224466 0.00908488970331457
0.147779549023783 0.0257105316890181 0.0179739337412219 0.0180531757189885
0.0844747776518905 0.0133056575989354 0.00946783985483562 0.0095949749516152
0.175093848025112 0.0313987473333201 0.0222858714305048 0.0230653876275661
0.117249125300079 0.0190428230521146 0.0137497630371818 0.0143563396199069
