#D	f_hom	f_d	f_dM
0.499895033685414 0.184968659966444 0.118541441297861 0.157788603215115
0.49518404879618 0.181376126070159 0.116400521051924 0.155648026705513
0.48829435314336 0.17685023702962 0.113585034419728 0.152118226546187
0.486264520019636 0.172102712786559 0.111496944350813 0.150658881654769
0.487868342239599 0.17391877606272 0.112734617044014 0.152260351548782
0.492754104173384 0.188760153146644 0.118784047123821 0.155502566768983
0.444149739747027 0.138643654180414 0.0925389644664928 0.130564011259193
0.448142590633211 0.139969776843302 0.0936305565096009 0.13223768976498
0.476924973832172 0.168134949883427 0.108676836050766 0.146738809577289
0.48852578773085 0.172973880101646 0.112388350580395 0.152234256326952
NA NA NA NA
0.493630787277464 0.185049095335404 0.11759946307487 0.155654276866435
0.490059415870436 0.186091849209906 0.117391177738323 0.154180612908414
0.456735575636827 0.146587847016407 0.0974115825039806 0.136652772886958
0.485838283873967 0.177050218622577 0.113390542211174 0.151576440419041
0.446655853985826 0.136288450247664 0.0919927919504124 0.131161921883132
0.48897367573337 0.180509407970627 0.115139311732157 0.153244976402451
0.453275550613732 0.146011022339756 0.0966680714332769 0.134937177326706
0.483453850965127 0.173721084879444 0.111647324069649 0.149594282884648
0.482745100354598 0.173998226803852 0.111836636737536 0.149892615405623
0.492832675991959 0.188895276125555 0.118828588914943 0.155625607767836
0.491885525524755 0.181555124629753 0.115920373321721 0.154217354031833
0.487372724427549 0.181168681273918 0.115103647589402 0.152527487930718
0.447483364861033 0.139390888041137 0.0933092543944909 0.13189725215674
0.4960296944965 0.190451963512306 0.119988381883231 0.157478214410726
0.494676817476799 0.173064800446813 0.113318665930688 0.154429082339258
0.488575116716288 0.180199107950679 0.114812470958611 0.152373344177277
0.490374315044411 0.17867884345229 0.114814671241171 0.153652465833791
0.495879801753483 0.183773641009941 0.117578413290883 0.156613771397744
0.497536156069198 0.189504876416171 0.119928211127564 0.158144320184128
0.488693192493324 0.174930257339118 0.112946522334163 0.152114258821757
0.489109592520877 0.180108462879195 0.115084870280765 0.153242854561047
0.493875492122757 0.185349804958846 0.117609266682544 0.155256774890826
0.485318195308274 0.18194776437963 0.115037253195911 0.151598989083181
0.498901835287386 0.185682244992561 0.118587280661497 0.157633111122269
0.488021842096555 0.17574833596676 0.113355760793389 0.152662336073421
0.489421313830397 0.182159222848646 0.11585062669896 0.153791624520172
0.477544331779311 0.168897622326867 0.10903150606391 0.147092689516223
0.493301704972846 0.18704210366701 0.118280245258554 0.155676825171989
0.448956331592616 0.140695869195307 0.0939015752539312 0.132044241784138
0.498786586368475 0.186557466826974 0.1191131330211 0.158150945351737
0.495905760404327 0.190636272347401 0.120046964611185 0.15739088843208
0.494039740812343 0.181343366900883 0.116156654820346 0.155090513405905
0.481477409552265 0.168526032828446 0.109519350768131 0.148869555382609
0.495762937101985 0.177423645526837 0.115289655410558 0.155914718000417
0.485807333163335 0.175597010833393 0.112917767688089 0.151440261675148
0.478603376538165 0.166602711229191 0.108428935880341 0.147457129270291
0.491941892647561 0.17967916486841 0.115392709642343 0.154300667924195
0.482402141196165 0.168535488572657 0.109737434559147 0.14951322246852
0.486544856507415 0.18035685688324 0.114694702694413 0.152188259927381
0.49268846465838 0.184583470057048 0.117371083977296 0.155308640468627
0.442643804918973 0.135243487725432 0.0910625367064341 0.129754137213667
0.437991566238397 0.130388622993085 0.0883342548207867 0.126743777456342
0.493103310300762 0.18394636228395 0.116987170752402 0.154811534253886
0.450350438621784 0.141487010035969 0.0944828187619562 0.133326331496083
0.497742522458715 0.186573465083886 0.119073404890739 0.157826307481821
0.453462436078575 0.145494050197561 0.0964905232214315 0.135171352855101
0.476128235704546 0.169082396289338 0.108935071266132 0.146475165439203
0.453641070558441 0.146682448410129 0.0969622895093448 0.13515094933084
0.445399366035097 0.138843391592948 0.0927483506418605 0.131063492657452
0.491642404239692 0.186704520652859 0.117895234351565 0.154873528861484
0.482700200795921 0.176082012334057 0.112579729984878 0.150282687031534
0.4972193396868 0.187592329931356 0.119268516330398 0.157826299023143
0.484826022791224 0.175300585380531 0.11252262221904 0.150911766752412
0.492357873937112 0.181487489284507 0.11593298150953 0.154280394661946
0.445898354689997 0.135834093428304 0.0916935466903816 0.130782222982909
0.44499258697077 0.135926890326228 0.0914934193517752 0.130032567674369
0.49232535033082 0.183003680759647 0.116644810482658 0.154874155417783
0.48029014945734 0.174992129211228 0.111710718625826 0.148822754156333
0.502606382707872 0.183153657066709 0.118419617562279 0.158921982186055
0.490030838223278 0.17939692164445 0.11479904758585 0.153016093539737
0.489294383106778 0.172599426177061 0.112431462456973 0.152617381893338
0.486495726686846 0.180829658310777 0.114868368191373 0.152085365171952
0.451168840576511 0.142108900134748 0.0946796973577955 0.133270377896317
0.496490399282064 0.189598141215309 0.119761726502302 0.157759902563046
0.442736319400766 0.134603064336522 0.0906658869187324 0.129070108295464
0.489717372885007 0.179014943335859 0.114569339349697 0.152772817961077
0.503917183971878 0.189933934652653 0.121116590138614 0.160607818412592
0.477887758652959 0.169729980967282 0.109412957140423 0.147502309880089
0.501894283121323 0.189100192832468 0.120725003466284 0.160105848899933
0.459465079500086 0.146403263255389 0.0976824336519345 0.137431127858724
0.44726015496112 0.137996382511795 0.0926162346685661 0.131306328982687
0.499997752269064 0.188254276154489 0.119756637681865 0.15840108225004
0.483089989558418 0.177031087834305 0.112970431125993 0.150522677096708
0.490445229423526 0.178319439783462 0.114659918060931 0.153623065792735
0.492287424530589 0.177600882846575 0.114534675915902 0.153869358270631
0.48898721379875 0.178839173525407 0.114626426608487 0.152988497069036
0.483510973870901 0.17589221219362 0.112545298875803 0.150366522010738
0.442542144066942 0.138477788246771 0.092241573254948 0.129889541527414
0.495319712274026 0.177668034990282 0.115060257743401 0.155008755777367
0.455567898105563 0.145906120676904 0.0968111344770984 0.135224059216785
0.457270804381989 0.147315456221955 0.097618959151409 0.13623872665363
0.460702514990566 0.145334799267343 0.097306087420648 0.137195082142648
0.490363538192051 0.177038736772794 0.113954044515113 0.152911216219241
0.486020510438095 0.17758346715268 0.113627369671665 0.151783254108838
0.448988946284835 0.141645110262306 0.0942095655888191 0.132170982844202
0.431659707534311 0.128364115153329 0.0868747104655261 0.124751991643769
0.489191991424497 0.178145559725381 0.114158505122663 0.152458483684335
0.491197580025811 0.173161988459816 0.112704936872058 0.152825567727381
0.463319922367121 0.158736461438784 0.101311407459779 0.138250709923855
0.48104617666547 0.172706557931738 0.109101060086541 0.146619071937343
0.475496399847653 0.168925137937104 0.106859830866238 0.144277995612835
0.468359679021211 0.164507883323143 0.104153345883229 0.140853239540583
0.465735413964015 0.159788986122996 0.102055462894965 0.13919415276133
0.467699458468125 0.16165764214144 0.10331106111363 0.140804858321434
0.474224972778489 0.17634671405173 0.109359652943224 0.144661799253487
0.418646278525221 0.126309424743455 0.0831518931196991 0.118301241403035
0.423158049663165 0.12777109500727 0.0843039283280482 0.120026007190266
0.455971133930283 0.155807213487653 0.0992863369206723 0.135326068962647
0.46823300725486 0.160715169775089 0.102956138369884 0.140709862938173
0.479408969681374 0.175273656195527 0.109714138679409 0.146451587431673
0.474616639977242 0.172649194927029 0.108139303754716 0.144543874991383
0.471153618396584 0.173655762647363 0.107956385334036 0.143258764516497
0.432725583239995 0.134337224929662 0.0880442155667535 0.124532705813132
0.46596619727937 0.16468385026672 0.103965888246971 0.1403374269866
0.421072865285573 0.124139724120899 0.0826604846571263 0.118759001471466
0.469152795511272 0.167983808483366 0.10561180207983 0.141962554037393
0.429212452340708 0.133738678933678 0.0873203606329465 0.122933652606207
0.463135941146828 0.161366620633408 0.102229039840293 0.138325231904325
0.462562454381306 0.161675986309617 0.102439668146079 0.138637295995561
0.47431559508511 0.176480510242287 0.109403985627762 0.144798001895159
0.472470522524845 0.169189645103605 0.106475620392642 0.143068913789807
0.467676732694843 0.168645390182681 0.105604079646707 0.141369649363239
0.422447972606879 0.127211354375816 0.0839954801560741 0.119690054873069
0.47767727169905 0.17805290917349 0.110549347818831 0.146607464589445
0.474471052786628 0.160901716176646 0.103882717808756 0.142797806414767
0.468748617538676 0.167698747774477 0.10531110943486 0.14117853537216
0.470732417013638 0.166370552625752 0.10538402802528 0.142369736404718
0.476780755894308 0.171438216502002 0.108117409012778 0.145384320801305
0.479037141390996 0.17710382544019 0.110459987238133 0.147140869112797
0.468484403974419 0.162598821676914 0.103494072970005 0.140707869266799
0.469649696816479 0.167778545898168 0.105671353907311 0.142089525339914
0.474907644075407 0.172965808533269 0.108164923200741 0.144241428238968
0.465705213321822 0.16939804970185 0.105553255801704 0.14054454646679
0.479949888044115 0.17332552485803 0.109104497737752 0.146450405090221
0.467968965856567 0.163424931696392 0.103915445319032 0.141258172723479
0.469742643043286 0.169605291423734 0.106315815684043 0.142543697403841
0.456321745088408 0.156415443442753 0.0995449375222687 0.135566242871483
0.474514132492322 0.17462404913613 0.108828826813244 0.144690219514168
0.424057569630079 0.128484852427912 0.0845756536164718 0.119938006969031
0.480096796886559 0.174265465042618 0.109671251996562 0.147038914888749
0.477498525736004 0.178199221684764 0.110585697116872 0.146483976431599
0.474293717245749 0.168856865403277 0.106611090784817 0.143740088666912
0.460521458830374 0.156212499523261 0.100090195825776 0.137291802836653
0.476133988198878 0.165238493858711 0.105863127992129 0.144427887613122
0.465737709011169 0.163246276168018 0.103483408090454 0.140110185344891
0.457447431608173 0.15431763026165 0.0990232567839843 0.135894391074596
0.472209294018705 0.167271480084543 0.105895564507726 0.142960212044627
0.461122313825333 0.156112130880218 0.100223226584304 0.137782237185632
0.466686762583424 0.167810544568407 0.105179651822196 0.14098187116469
0.473664479364344 0.172209280856299 0.107925934809088 0.144234723961403
0.416816901750349 0.123053225856565 0.081731219153057 0.11738135899628
0.410889491340495 0.118105111049599 0.0789316689823411 0.114131582967045
0.473953739494208 0.17155986137566 0.107535498125274 0.14373973060643
0.425530970825411 0.12925359495584 0.0851319619737714 0.121107690224094
0.479081483657204 0.174286478053369 0.109637983771072 0.146729637041454
0.429214529313267 0.133202225007127 0.087121892347711 0.123067674057887
0.455305344862089 0.156739789930641 0.0995508567278316 0.135148328001122
0.429659696350227 0.134398044097636 0.0876120666593799 0.123181235846071
0.419840699699466 0.126486974679436 0.0833373758825753 0.118737357542125
0.47284883577203 0.174283841712109 0.108457561881765 0.143941605449909
0.462650325011817 0.163684489849577 0.103158284412814 0.139072612113934
0.478571333081923 0.175238821166033 0.109811049525843 0.146756047657981
0.464452058538433 0.162823903095418 0.103024732746659 0.1395176962287
0.47263158567217 0.168987411557977 0.106397867781966 0.143003393403803
0.420291378455708 0.123700980171107 0.0823759276676483 0.11839636776748
0.419219322951645 0.123732829042709 0.0821541543354363 0.117695136118348
0.473094579492559 0.170618707947602 0.107189741313982 0.143713211737098
0.459819999455094 0.162462940734755 0.102225273845327 0.137551850192716
0.483628426171505 0.170961850078902 0.108970397126325 0.147585911101203
0.470369344555826 0.167030667903552 0.105354255209656 0.141812391784029
0.469066177852509 0.160408208230514 0.103028626842901 0.141098069094613
0.467077532776088 0.168440510346529 0.105458439949341 0.141039656864496
0.426099342004084 0.129744447742316 0.0852537115244539 0.12102097115661
0.477921575819296 0.177165236040099 0.110285406376794 0.146766975657303
0.416710860229345 0.122399891468088 0.081326762207454 0.116694893370135
0.469732107268532 0.16653193339582 0.105053111226281 0.141469458577308
0.485503073543624 0.177615180204778 0.11163090721988 0.149489706793727
0.456716410633037 0.157219864989149 0.0999104273627414 0.135991588552668
0.483590159768593 0.176856338011433 0.111292739165051 0.149034628256419
0.435510071602357 0.13421439310329 0.0883248516409442 0.12526064711731
0.421815800623683 0.125780989127682 0.0832678795422201 0.119018574286505
0.481442499026534 0.175929873769122 0.110302652957322 0.147363951332586
0.463156281924524 0.164626092122765 0.103551487138475 0.13935294402148
0.470463402455126 0.165882746724218 0.105147441605164 0.142205588573565
0.472197736988923 0.165181411878321 0.105010656467179 0.142418739159009
0.469105894056024 0.166397626298348 0.105130705005729 0.141676232222058
0.4632160753903 0.163406519805697 0.103061624980411 0.13906318827405
0.416916019984843 0.126090800556448 0.0828364690119536 0.117625124554069
0.475658269178277 0.165445608606849 0.105629070027991 0.1436195753479
0.431491463858192 0.133669860147101 0.0874688526194546 0.123227319651271
0.43336262762541 0.135058074475274 0.0882603742772261 0.124251517135094
0.436540680384613 0.13316590237075 0.0879414015573338 0.124972493298427
0.470113186196382 0.164575388985857 0.104422953305398 0.141460231896617
0.466197071231171 0.165211627343248 0.104202908429484 0.140569048216093
0.423898755373313 0.129284477240178 0.0848036603158119 0.11999392614175
0.404207990976459 0.11604919431709 0.0774801759041639 0.112119078538878
0.469103277603476 0.16566641179832 0.104641790862645 0.141129244391843
0.470929477469534 0.160933022232796 0.10327384291433 0.141297417528145
0.491138168117526 0.175733410500613 0.11448537900446 0.153894572319947
0.506360450357603 0.189620231229824 0.122298760263412 0.161868707851463
0.501879078975251 0.186065814535433 0.120169437619892 0.159785843951513
0.495179038968722 0.181536770990009 0.117338611280263 0.156253904518464
0.493343767469011 0.17676670105933 0.115240394639714 0.154862135456309
0.494839717175721 0.178576381501086 0.116484014761531 0.156479877299036
0.499137520902387 0.193462991417677 0.122537321195328 0.159468782547528
0.453205975694417 0.143399310553431 0.0963018084080836 0.13519364662695
0.457147926899624 0.144712990168354 0.0973955580927946 0.136871944262829
0.484274521274459 0.172843470033209 0.112428405417852 0.150951055770513
0.495556701595177 0.177632747129039 0.116143559688888 0.156464830973838
0.504529205370409 0.192330205961025 0.122941011148211 0.161519295339831
0.500198444372707 0.189757741923004 0.121369489086105 0.159710407869896
0.49654992926784 0.190796487313214 0.121140464173331 0.158162293864893
0.465327794306152 0.151343322378109 0.101193195461142 0.141242641096323
0.492677810278051 0.181728300981436 0.11713256350951 0.155693830762511
0.455693177726771 0.14095094754597 0.0957180077228027 0.135817144492138
0.495722603966346 0.185220132991712 0.118903355804227 0.157337393711283
0.461844111662894 0.150752674199033 0.100425412351961 0.139455040803221
0.490497971138275 0.178409860094238 0.115389161313194 0.153735003650203
0.489765313929974 0.17868820879035 0.115582699338435 0.154064392633107
0.499235441808924 0.193609616169666 0.122587284747497 0.159601267600832
0.498589408421167 0.186253182335942 0.119681548829153 0.158291279200779
0.494103735577471 0.18589011877198 0.118865603319746 0.156589452713231
0.456508485883554 0.144130149428623 0.097071948457382 0.136537452020197
0.502344890683813 0.195162335842249 0.123757635181334 0.161464060502771
0.501650813657992 0.177684058337783 0.117067555793137 0.158711300407406
0.495340479825911 0.184910617360193 0.11857195004485 0.156436196131367
0.497159529093593 0.18335599491699 0.118570613146662 0.157778190973841
0.502508497547799 0.188474418184177 0.12135737902798 0.160738433127214
0.503875444525505 0.194202178764337 0.123698520946673 0.162162399731552
0.495597878748319 0.179579273992234 0.116680977188243 0.156268157216468
0.495901863352958 0.184817810327233 0.118849951314184 0.157364187909379
0.500390795489192 0.190043326244525 0.121364924090448 0.159276609791835
0.492030204290425 0.186680450356879 0.118794629637816 0.155614650969508
0.505351351674025 0.19033990649099 0.122338649700287 0.161688826348212
0.495016065486588 0.180457412189078 0.117133227218235 0.156875913363463
0.496107711756309 0.186882939884342 0.119623274345305 0.15785785961827
0.48485647102135 0.173615802553626 0.112789515264938 0.151296125751525
0.499744248558959 0.191736894730603 0.122035300530129 0.159679491089657
0.457833553582102 0.145411550290132 0.0976437449458241 0.136606454086652
0.505152926323003 0.191204097962431 0.122863578563517 0.162206112308969
0.502234345594328 0.195351512991781 0.123819395818029 0.161371990051771
0.500756616915633 0.186046834840716 0.119931358689909 0.159202679291849
0.488772057297985 0.173209606280272 0.113271479189394 0.153118794290167
0.50262769572943 0.182089390142441 0.119066761337275 0.160156792864288
0.492760765224629 0.180284237735035 0.116670638183573 0.155612787655419
0.485990804816626 0.171287680503586 0.112178223036746 0.151736953585826
0.498666690206899 0.18435412404099 0.119151680070072 0.158425968522782
0.489746429009432 0.173250818433435 0.113518517373104 0.153814343234367
0.493296812175635 0.185070644614226 0.118449801869607 0.156247727255886
0.499256874039884 0.189284213738375 0.121135133564329 0.159381545852418
0.451814728681086 0.139941171522547 0.0947983866907512 0.134434725622037
0.44751532585101 0.135087686506064 0.0920707199791112 0.131454898524193
0.499686110553778 0.188641719632558 0.120744464103239 0.158855516560157
0.459137919410149 0.146194211539287 0.098224206479374 0.137903776535678
0.504157684448184 0.191240456332066 0.122835037642192 0.16190151138342
0.462081555068458 0.150243689297957 0.100256337819682 0.139712734083609
0.483396439176321 0.173782277235154 0.112674966410031 0.150651449937932
0.462133421024098 0.151410632896456 0.100707607809486 0.139648449688613
0.454452157178827 0.143599723432951 0.0965143849530325 0.135684182877836
0.498112462232462 0.191408107022179 0.121650607410112 0.158871208279445
0.4896281552069 0.180788161905821 0.116330617476547 0.154397621271332
0.5036690878004 0.192298011039545 0.123050497488219 0.161907160230092
0.491816648602567 0.180009947723954 0.116283256701944 0.155057344529229
0.499031383181737 0.186175550390248 0.119689027538801 0.158350577088692
0.454980995680052 0.140503362276237 0.0954222903234704 0.135447059811617
0.454151333361593 0.140623386421868 0.0952299812870652 0.134672981348046
0.498977912445308 0.187711285409963 0.120414760882471 0.158960021085983
0.487341448424482 0.17972726124063 0.115468752127289 0.152921670727587
0.509161618029073 0.187793936822126 0.122186082557786 0.16309747688396
0.496833790644428 0.184091368405963 0.118555051815141 0.157109249421849
0.496359825031168 0.177263124646593 0.1161952690133 0.156893119145184
0.493235185655509 0.185540634844121 0.118621607312001 0.156133488451591
0.460013147715026 0.146860077403992 0.0984473534539177 0.13785421906373
0.502835464600421 0.194302633067366 0.123528335038779 0.161754815129516
0.452001173983853 0.139308656395376 0.0944050722468811 0.133723011519507
0.496530671360991 0.183718821826605 0.118331827393647 0.1568758183125
0.510211472309636 0.194606456060841 0.124891868344615 0.164680167284611
0.485084678589292 0.174420072130639 0.113150273985636 0.151671214979044
0.50825110310753 0.193783986962853 0.124511363469038 0.16420610884148
0.46794116101681 0.15110178832245 0.10143659157097 0.141994927998517
0.456256445150848 0.142693418208727 0.0963529980778485 0.135923407785001
0.506385952983046 0.192934836118731 0.123521600153838 0.162459862317923
0.489977769840381 0.181738160396518 0.116719925699451 0.154617262287845
0.497279340143374 0.183018234435807 0.118431846139187 0.157766365063666
0.499174826337491 0.182296551766947 0.118306926588876 0.158061424115513
0.49577717011291 0.183534270521688 0.118388519060179 0.157103470135272
0.490467126534229 0.18060193176812 0.116298603010842 0.154476212611253
0.451584252165423 0.143230636617799 0.0959953476490781 0.134473844429055
0.502135516078188 0.182317341886267 0.11881574987747 0.159182537653328
0.464141460753145 0.150631832931279 0.100563625017727 0.139741072683913
0.465747263439142 0.152043803540271 0.101374786510299 0.140751633728062
0.469269409807807 0.150026388690673 0.101060510270797 0.141772539483821
0.497278430696139 0.181739651518842 0.117722998798319 0.157061801578775
0.492884203815063 0.182281549947592 0.117382259478348 0.155906245342033
0.457838509202477 0.146389451834154 0.0979659755308204 0.136724432626196
0.441355335346898 0.133088117884197 0.0906174543140272 0.129494609130014
0.496066781788136 0.182854768806802 0.117923294511992 0.156581906444156
0.49822548853214 0.177813051340968 0.1164578036175 0.157050821822726
0.405625970241355 0.127625604279489 0.079045503391201 0.100782126172473
0.428405446601356 0.141647578861644 0.0867982337493078 0.109272501630613
0.421352064200691 0.137763678843446 0.0845463021707933 0.106854779412664
0.412684750929284 0.133289638095261 0.0818691899713414 0.103636028996624
0.408380411238956 0.128711434907573 0.0797785714113686 0.101672958090984
0.411459174508306 0.130705515542762 0.0810583723727006 0.103178711092511
0.422373564816533 0.144841214640482 0.0870833291003097 0.108407045157672
0.34820531152407 0.0957240207898625 0.0612137687191757 0.080761430899891
0.353351401973525 0.0972326938952067 0.0623223947024981 0.0822089801757839
0.397314962087146 0.124653003188694 0.0770812077895149 0.0982479061568631
0.411379522129564 0.129720640532562 0.080644805913818 0.10289018743189
0.427287237305441 0.143951176758075 0.0873845024911138 0.109455881748676
0.421582424089406 0.141276388975073 0.0858172441762317 0.107646087312809
0.418682384355125 0.142243114419967 0.0857433236329394 0.107004334174365
0.365818186693492 0.10365003832775 0.0659733882688113 0.086525423409776
0.410199525049853 0.133345330515524 0.0816624403155695 0.103250869976232
0.349383805706194 0.0937553872389775 0.0606579819661939 0.0805688419585815
0.414506286620109 0.136614512146057 0.0833077488531168 0.105022303212903
0.361922609022621 0.102954108381196 0.065276030291427 0.0853730270740151
0.406422702608667 0.130172791124787 0.0800115210192366 0.10137941890319
0.406022866863595 0.130462033462013 0.0802010550687172 0.101611629226871
0.422462245791172 0.144946145101992 0.0871152316217742 0.108481707266938
0.418452594515123 0.13793742410207 0.0842006353107428 0.106060976547083
0.413371668891144 0.13724627377631 0.0833495146377045 0.10475928470197
0.352407737278909 0.0966935093334592 0.0620233586238165 0.0818726924346353
0.426206197215822 0.146500484808278 0.0881849703514543 0.109929558913472
