2	95	0
3	10302	0
4	4521	0
5	3337	0
6	2829	0
7	2635	0
8	2620	0
9	2455	0
10	2366	0
11	2415	0
12	2284	0
13	2151	0
14	2031	0
15	2069	0
16	1940	0
17	1877	0
18	1881	0
19	1864	0
20	1689	0
21	1749	0
22	1702	0
23	1614	0
24	1673	0
25	1578	0
26	1578	0
27	1585	0
28	1584	0
29	1632	0
30	1620	0
31	1586	0
32	1591	0
33	1593	0
34	1622	0
35	1597	0
36	1658	0
37	1665	0
38	1738	0
39	1735	0
40	1843	0
41	1808	0
42	1871	0
43	1871	0
44	1924	0
45	1990	0
46	2003	0
47	2035	0
48	2088	0
49	2125	0
50	2178	0
51	2270	0
52	2271	0
53	2382	0
54	2504	0
55	2499	0
56	2497	0
57	2656	0
58	2637	0
59	2646	0
60	2839	0
61	2844	0
62	3002	0
63	3027	0
64	3102	0
65	3185	0
66	3295	0
67	3392	0
68	3519	0
69	3518	0
70	3670	0
71	3763	0
72	3867	0
73	3767	0
74	3920	0
75	4003	0
76	4065	0
77	4059	0
78	4068	0
79	4300	0
80	4227	0
81	4474	0
82	4410	0
83	4430	0
84	4549	0
85	4735	0
86	4502	0
87	4694	0
88	4648	0
89	4798	0
90	4621	0
91	4811	0
92	4929	0
93	4923	0
94	5042	0
95	4907	0
96	5016	0
97	4930	0
98	5147	0
99	5095	0
100	5140	0
101	5073	0
102	5059	0
103	5080	0
104	5151	0
105	5013	0
106	5157	0
107	5006	0
108	4968	0
109	5115	0
110	4980	0
111	5014	0
112	4944	0
113	5000	0
114	5007	0
115	4860	0
116	4842	0
117	4728	0
118	4930	0
119	4934	0
120	4966	0
121	4896	0
122	4943	0
123	4816	0
124	4886	0
125	4797	0
126	4874	0
127	4832	0
128	4811	0
129	4869	0
130	4875	0
131	4676	0
132	4676	0
133	4744	0
134	4753	0
135	4856	0
136	4857	0
137	4733	0
138	4689	0
139	4670	0
140	4638	0
141	4644	0
142	4662	0
143	4555	0
144	4609	0
145	4710	0
146	4707	0
147	4552	0
148	4688	0
149	4719	0
150	4793	0
151	4699	0
152	4555	0
153	4768	0
154	4587	0
155	4556	0
156	4592	0
157	4561	0
158	4637	0
159	4690	0
160	4613	1
161	4621	1
162	4661	0
163	4514	0
164	4689	2
165	4644	0
166	4573	3
167	4674	1
168	4665	1
169	4611	0
170	4513	4
171	4558	4
172	4634	2
173	4537	3
174	4533	7
175	4599	6
176	4745	13
177	4474	5
178	4597	10
179	4677	21
180	4644	19
181	4649	14
182	4700	21
183	4612	26
184	4566	33
185	4609	30
186	4526	48
187	4632	64
188	4672	50
189	4624	63
190	4500	60
191	4615	88
192	4576	90
193	4566	116
194	4560	118
195	4565	134
196	4644	148
197	4679	166
198	4543	147
199	4610	208
200	4697	263
201	4501	234
202	4533	240
203	4567	309
204	4547	320
205	4596	343
206	4435	363
207	4563	402
208	4551	394
209	4638	470
210	4480	490
211	4514	536
212	4499	551
213	4535	600
214	4443	630
215	4529	651
216	4583	618
217	4529	764
218	4654	741
219	4543	799
220	4813	823
221	4590	854
222	4607	885
223	4547	931
224	4631	1010
225	4599	1066
226	4583	1058
227	4533	1108
228	4539	1095
229	4442	1102
230	4516	1243
231	4575	1232
232	4528	1244
233	4623	1290
234	4525	1312
235	4497	1279
236	4614	1363
237	4454	1363
238	4502	1414
239	4486	1351
240	4558	1449
241	4376	1440
242	4514	1512
243	4485	1494
244	4455	1526
245	4411	1548
246	4355	1570
247	4296	1501
248	4394	1632
249	4449	1622
250	4326	1570
251	4343	1577
252	4370	1563
253	4364	1623
254	4372	1642
255	4308	1672
256	4249	1650
257	4351	1654
258	4434	1716
259	4313	1667
260	4279	1647
261	4243	1702
262	4335	1722
263	4295	1700
264	4443	1777
265	4368	1772
266	4396	1723
267	4232	1752
268	4373	1779
269	4325	1738
270	4227	1695
271	4257	1746
272	4319	1729
273	4257	1706
274	4224	1789
275	4213	1718
276	4273	1784
277	4293	1821
278	4128	1636
279	4198	1737
280	4093	1729
281	4170	1671
282	4203	1749
283	4185	1729
284	4224	1694
285	4139	1709
286	4272	1807
287	4139	1742
288	4140	1685
289	4226	1724
290	4254	1747
291	4168	1732
292	4086	1714
293	4148	1709
294	4200	1742
295	4236	1760
296	3995	1674
297	4095	1694
298	4142	1701
299	4128	1757
300	4117	1726
301	4064	1705
302	4067	1684
303	3961	1647
304	4016	1721
305	4088	1725
306	3997	1709
307	4038	1707
308	3971	1689
309	4056	1669
310	3990	1604
311	4059	1717
312	3851	1653
313	3883	1600
314	3988	1663
315	3955	1636
316	4035	1680
317	3829	1562
318	3817	1541
319	3760	1554
320	3911	1607
321	3921	1628
322	3783	1539
323	3893	1636
324	3836	1525
325	3800	1561
326	3741	1471
327	3804	1580
328	3620	1425
329	3742	1558
330	3670	1525
331	3777	1587
332	3686	1538
333	3742	1501
334	3779	1562
335	3480	1429
336	3697	1557
337	3542	1454
338	3619	1489
339	3727	1467
340	3691	1479
341	3524	1469
342	3451	1374
343	3476	1446
344	3488	1390
345	3541	1489
346	3573	1468
347	3490	1442
348	3494	1428
349	3591	1445
350	3426	1429
351	3410	1377
352	3363	1383
353	3395	1382
354	3352	1380
355	3374	1353
356	3405	1345
357	3332	1370
358	3270	1284
359	3258	1300
360	3290	1329
361	3161	1243
362	3282	1328
363	3180	1295
364	3231	1308
365	3131	1268
366	3212	1317
367	2993	1251
368	3061	1243
369	3118	1273
370	3088	1217
371	3099	1251
372	3051	1246
373	3076	1255
374	2965	1220
375	2957	1170
376	2915	1155
377	2877	1152
378	2885	1158
379	2971	1150
380	2765	1105
381	2769	1120
382	2799	1095
383	2736	1078
384	2750	1095
385	2726	1068
386	2690	1046
387	2697	1042
388	2643	1018
389	2698	1108
390	2694	1072
391	2623	1071
392	2563	1031
393	2594	1026
394	2521	1010
395	2671	1076
396	2461	985
397	2507	968
398	2494	973
399	2433	924
400	2460	984
401	2441	1002
402	2457	963
403	2397	976
404	2303	898
405	2296	886
406	2350	914
407	2362	919
408	2278	904
409	2323	901
410	2212	841
411	2216	846
412	2152	850
413	2173	871
414	2085	793
415	2121	793
416	2134	848
417	2039	830
418	2012	789
419	1950	760
420	1972	797
421	1928	752
422	1937	756
423	1881	743
424	1872	725
425	1879	743
426	1841	705
427	1838	740
428	1870	740
429	1845	735
430	1729	688
431	1735	643
432	1744	669
433	1719	662
434	1606	610
435	1567	627
436	1609	605
437	1654	613
438	1579	622
439	1585	582
440	1550	620
441	1603	634
442	1487	546
443	1529	567
444	1469	566
445	1457	539
446	1449	561
447	1322	503
448	1397	536
449	1470	579
450	1328	491
451	1299	499
452	1283	530
453	1251	480
454	1308	461
455	1281	483
456	1222	426
457	1182	475
458	1143	421
459	1221	468
460	1179	486
461	1130	417
462	1101	445
463	1142	417
464	1041	385
465	1058	404
466	1020	385
467	1019	361
468	1001	376
469	969	371
470	971	377
471	954	344
472	934	351
473	875	339
474	899	315
475	893	328
476	782	295
477	822	293
478	819	316
479	792	306
480	805	299
481	773	289
482	743	267
483	762	286
484	716	282
